major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Sociology B.S.,CMPSC 203|DS 220|DS 310|DS 330|DS 402|DS 410|DS 420|MATH 220|MATH 441|STAT 380|STAT 460|STAT 461|STAT 462|STAT 463|STAT 464|STAT 466|GEOG 260,,15.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,CMPSC 203|DS 220|DS 310|DS 330|DS 402|DS 410|DS 420|MATH 220|MATH 441|STAT 380|STAT 460|STAT 461|STAT 462|STAT 463|STAT 464|STAT 466|GEOG 260,,15.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,CMPSC 203|DS 220|DS 310|DS 330|DS 402|DS 410|DS 420|MATH 220|MATH 441|STAT 380|STAT 460|STAT 461|STAT 462|STAT 463|STAT 464|STAT 466|GEOG 260,,15.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,CMPSC 203|DS 220|DS 310|DS 330|DS 402|DS 410|DS 420|MATH 220|MATH 441|STAT 380|STAT 460|STAT 461|STAT 462|STAT 463|STAT 464|STAT 466|GEOG 260,,15.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,CMPSC 203|DS 220|DS 310|DS 330|DS 402|DS 410|DS 420|MATH 220|MATH 441|STAT 380|STAT 460|STAT 461|STAT 462|STAT 463|STAT 464|STAT 466|GEOG 260,,15.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,GEOG 126|GEOG 220|GEOG 421|GEOG 422W|GEOG 425|SOC 408|SOC 411|SOC 422|SOC 423|SOC 452|SOC 459|PLSC 1|PLSC 309,,12.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,GEOG 126|GEOG 220|GEOG 421|GEOG 422W|GEOG 425|SOC 408|SOC 411|SOC 422|SOC 423|SOC 452|SOC 459|PLSC 1|PLSC 309,,12.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,GEOG 126|GEOG 220|GEOG 421|GEOG 422W|GEOG 425|SOC 408|SOC 411|SOC 422|SOC 423|SOC 452|SOC 459|PLSC 1|PLSC 309,,12.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,GEOG 126|GEOG 220|GEOG 421|GEOG 422W|GEOG 425|SOC 408|SOC 411|SOC 422|SOC 423|SOC 452|SOC 459|PLSC 1|PLSC 309,,12.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
Sociology B.S.,GEOG 363|GEOG 364|GEOG 365|GEOG 463|GEOG 464|GEOG 465|GEOG 483|GEOG 484|GEOG 485|GEOG 489|SOC 23,,12.0,0,1,1,,,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
